Date,TA125 Price,Return,Moving Average 12 month,Moving Std 12 month,Rolling Yearly Return,TA125
2008-12-01,564.0900268554688,-0.019638831931890643,-0.05469374388882447,0.08131758131462112,-0.5114369225834261,3.056570130195378
2009-01-01,599.969970703125,0.06360676867072046,-0.03848598914252441,0.0840862387523946,-0.4021047084421172,3.250988679392549
2009-02-01,603.6900024414062,0.00620036321804851,-0.04050549491380794,0.08255761390558403,-0.41616619110075903,3.2711459900225464
2009-03-01,666.1400146484375,0.10344715326487885,-0.0233461345793002,0.08960691708008664,-0.2822231144529206,3.6095367306042028
2009-04-01,745.25,0.11875879486584151,-0.019565371335503418,0.09486251635474495,-0.2518847056374178,4.038200962754748
2009-05-01,791.030029296875,0.06142908996561558,-0.017751445242529917,0.09629528788368856,-0.23622162417578563,4.2862639729950445
2009-06-01,801.260009765625,0.01293248055050844,-0.012797859763767322,0.09621026618699616,-0.18860568314057335,4.341695998460148
2009-07-01,884.6900024414062,0.10412349506895424,-0.0007918206323114796,0.10136533789579844,-0.06684175609178256,4.793768560346711
2009-08-01,883.760009765625,-0.0010512073983144354,0.0013743051955561931,0.10103050685858529,-0.041911465342026055,4.788729315370268
2009-09-01,927.7000122070312,0.04971938304049228,0.015423592099806436,0.09428596019150494,0.14140530520806482,5.026821982478396
2009-10-01,957.3300170898438,0.03193920932729277,0.035215911804825,0.0636200645886483,0.4826464920783988,5.187374702027811
2009-11-01,1003.5499877929688,0.048280080931367486,0.04831223163112625,0.044591824755762996,0.7441213129256969,5.437821572463041
2009-12-01,1064.97998046875,0.06121268837926008,0.055049858323722146,0.0391698708066607,0.8879610164453755,5.7706852498402395
2010-01-01,1073.260009765625,0.0077748215447492885,0.05039719606322455,0.04131806534628534,0.7888562130998582,5.815551297848664
2010-02-01,1092.31005859375,0.017749705248297776,0.05135964123241199,0.04031736686261433,0.8093890145211886,5.918775619241833
2010-03-01,1155.4200439453125,0.05777662199028999,0.04755376362619625,0.0369700653577921,0.734500283029984,6.260742480840112
2010-04-01,1097.6800537109375,-0.04997315957685422,0.03349276742263827,0.039431699249727774,0.47290178290632334,5.947873397775499
2010-05-01,1009.4000244140625,-0.08042419008929413,0.0216716607513958,0.05011189325289614,0.2760577816638523,5.469520497005747
2010-06-01,990.3400268554688,-0.018882501582717648,0.019020412240293622,0.051440289910918535,0.23597835257640165,5.3662422675643295
2010-07-01,1029.1700439453125,0.039208772781947454,0.013610852049709724,0.044641005186084395,0.1633114888889855,5.576646041326141
2010-08-01,1046.4200439453125,0.016761078600648238,0.015095209216289948,0.044404669011217174,0.18405453107436398,5.670116643952802
2010-09-01,1128.8699951171875,0.07879240430163614,0.017517960988051934,0.047172395110347806,0.21684809772888292,6.116878767000569
2010-10-01,1171.1600341796875,0.03746227576729044,0.01797821652471841,0.047352493196679474,0.22336081943806452,6.346030966205028
2010-11-01,1149.6700439453125,-0.0183493199965854,0.012425766447389,0.04738275024848199,0.1456031666879838,6.229585613297892
2010-12-01,1224.0,0.06465329460930369,0.012712483633225968,0.04771405329249681,0.14931737915041143,6.632348847248321
2011-01-01,1203.75,-0.016544117647058876,0.010685905367241955,0.04845356134349594,0.1215828308583593,6.522622487643109
2011-02-01,1189.9599609375,-0.011455899532710312,0.008252104968824614,0.048798756800914764,0.08939760425667531,6.447899979734873
2011-03-01,1207.6099853515625,0.014832452345839409,0.004673424165120399,0.046349899507901485,0.04516966940268885,6.54353814891503
2011-04-01,1195.3299560546875,-0.010168870285798493,0.007990448272708376,0.04341497210436796,0.0889602594249792,6.476997758268539
2011-05-01,1152.219970703125,-0.03606534340848577,0.011687018829442406,0.03654790968833756,0.14148993742294258,6.243402609860592
2011-06-01,1113.3800048828125,-0.03370881151852545,0.010451493001458423,0.037900844646798486,0.12424013438901449,6.032944928050532
2011-07-01,1117.6500244140625,0.003835186111232014,0.007503694112232136,0.03682110860923606,0.08597216853452405,6.056082394648419
2011-08-01,1013.469970703125,-0.09321348493286596,-0.0016608528488940473,0.0466750063218075,-0.03148838120297848,5.491573849602664
2011-09-01,969.77001953125,-0.04311913765097242,-0.011820148011611428,0.04042011855129799,-0.14093737655718397,5.254781920861166
2011-10-01,1021.469970703125,0.05331155854546288,-0.010499374446763724,0.042387921105931266,-0.12781350038247297,5.534922534878796
2011-11-01,984.3200073242188,-0.03636911944982013,-0.012001024401199952,0.04300597954499444,-0.14382390625197428,5.333622276062289
2011-12-01,978.489990234375,-0.005922887929192933,-0.01788237294607467,0.03579059428804008,-0.20058007333792893,5.302031829064524
2012-01-01,1013.7000122070312,0.03598403900301772,-0.013505026558568287,0.039034365403124834,-0.15788160979685872,5.4928203491968235
2012-02-01,990.0599975585938,-0.023320523195978216,-0.014493745197173946,0.039127893775977945,-0.16798881470046834,5.364724904832038
2012-03-01,1032.47998046875,0.042845870972224365,-0.0121592936449752,0.04178225214382698,-0.14502199137731397,5.59458121590595
2012-04-01,1066.489990234375,0.0329401154588822,-0.00856687816625181,0.04377468349402297,-0.10778610974124869,5.778867367101985
2012-05-01,981.280029296875,-0.07989757214577697,-0.012219563894359409,0.04791113841041675,-0.14835703750381657,5.317149894718078
2012-06-01,969.8599853515625,-0.011637905189505804,-0.010380321700274439,0.047432445591615684,-0.12890479342347816,5.255269408364958
2012-07-01,996.719970703125,0.02769470414002706,-0.008392028531208184,0.04856896975764012,-0.10820028727180153,5.40081253980576
2012-08-01,999.5900268554688,0.0028795009999840193,-0.00038427970347068574,0.04057683225339396,-0.013695466317592664,5.416364184914858
2012-09-01,1054.5799560546875,0.055012482839797094,0.007793355337426773,0.04106682039516647,0.0874536589246504,5.714331826691578
2012-10-01,1076.4100341796875,0.02070025890371463,0.005075747033947753,0.03879711529663607,0.053785294773516235,5.83261997496583
2012-11-01,1089.6099853515625,0.012262939542304174,0.009128418616624778,0.03654917823172148,0.10696722330531983,5.904145041092071
2012-12-01,1049.06005859375,-0.03721508365649662,0.0065207356393494715,0.03876953463227931,0.07212140038598824,5.68442178946774
2013-01-01,1046.719970703125,-0.002230651974074682,0.0033361780579251044,0.037683669754497724,0.03257369842997493,5.671741822781591
2013-02-01,1090.6700439453125,0.04198837747660855,0.008778586447307335,0.038196410727457004,0.10162015093510979,5.909889059386412
