DATE,USDILS Price,Return,Moving Average 12 month,Moving Std 12 month,Rolling Yearly Return,USDILS
2009-06-01,3.9189999999999996,-0.009853461344113357,0.014075192762674224,0.04644677792675171,0.16915274463007157,1.6921416234887736
2009-07-01,3.79,-0.03291656034702717,0.00839857407027079,0.04777360753902793,0.0922190201729105,1.6364421416234889
2009-08-01,3.8110000000000004,0.005540897097625397,0.0059304403749960615,0.04702462193339703,0.06096881959910916,1.6455094991364425
2009-09-01,3.758,-0.013907110994489713,0.008738663679278558,0.044473927747986135,0.09850920783396666,1.6226252158894647
2009-10-01,3.7460000000000004,-0.0031931878658859603,-0.0003455196903306053,0.03231257474169072,-0.009780597409463243,1.6174438687392059
2009-11-01,3.792,0.012279765082754857,-0.00234009297193997,0.030540791935695012,-0.032653061224489854,1.6373056994818653
2009-12-01,3.775,-0.004483122362869185,-0.00020518310081852711,0.029293673591929765,-0.007101525512888007,1.629965457685665
2010-01-01,3.7239999999999998,-0.013509933774834448,-0.007095520822454533,0.019617061769341502,-0.08388683886838888,1.607944732297064
2010-02-01,3.7960000000000003,0.019334049409237553,-0.007472869923550248,0.01900131775751334,-0.08793849111004315,1.6390328151986184
2010-03-01,3.713,-0.021865121180189684,-0.009815546408252107,0.018888657977773088,-0.11341929321872013,1.6031951640759932
2010-04-01,3.716,0.000807971990304468,-0.009250762368627097,0.01911409335281515,-0.10737448955080475,1.6044905008635582
2010-05-01,3.8289999999999997,0.03040904198062422,-0.0026130643590719185,0.01774470491549568,-0.03259221829206682,1.6532815198618307
2010-06-01,3.875,0.012013580569339322,-0.0007908108662841954,0.018053677987841195,-0.011227353916815397,1.6731433506044906
2010-07-01,3.779,-0.02477419354838717,-0.00011228029973086213,0.016849338261068707,-0.0029023746701847264,1.6316925734024181
2010-08-01,3.8169999999999997,0.010055570256681579,0.00026394246352381967,0.017036406059419064,0.0015743899239042403,1.6481001727115716
2010-09-01,3.665,-0.039821849620120475,-0.0018956190886120772,0.020321770554862485,-0.024747205960617302,1.582469775474957
2010-10-01,3.636,-0.007912687585265976,-0.002288910731893745,0.020394703483749718,-0.029364655632674985,1.5699481865284977
2010-11-01,3.6830000000000003,0.012926292629263036,-0.002235033436351397,0.020437497839341855,-0.02874472573839648,1.5902417962003457
2010-12-01,3.549,-0.03638338311159395,-0.004893388498745127,0.02270534210134896,-0.0598675496688742,1.5323834196891193
2011-01-01,3.71,0.04536489151873768,1.2846942385883834e-05,0.02668614598473979,-0.003759398496240518,1.6018998272884284
2011-02-01,3.622,-0.023719676549865287,-0.0035749635542060196,0.02674646868677501,-0.04583772391991581,1.563903281519862
2011-03-01,3.4810000000000003,-0.0389287686361125,-0.00499693417553292,0.028220249212465253,-0.062483167250201976,1.503022452504318
2011-04-01,3.395,-0.024705544383797795,-0.007123060540041443,0.028700165572349372,-0.0863832077502692,1.4658894645941278
2011-05-01,3.437,0.012371134020618513,-0.008626219536708585,0.02697632901941141,-0.10237659963436929,1.4840241796200346
2011-06-01,3.415,-0.0064009310445155565,-0.010160762171196491,0.026208323293269848,-0.11870967741935479,1.4745250431778931
2011-07-01,3.43,0.004392386530014614,-0.007730213831329676,0.02608201973147682,-0.09235247419952364,1.481001727115717
2011-08-01,3.5580000000000003,0.03731778425655974,-0.0054583626646731625,0.02881609652674333,-0.06785433586586309,1.5362694300518136
2011-09-01,3.7119999999999997,0.04328274311410896,0.00146702006317929,0.029776984179516394,0.012824010914051831,1.6027633851468048
2011-10-01,3.6039999999999996,-0.02909482758620696,-0.00029815827023245883,0.03098682127011696,-0.008800880088008944,1.5561312607944733
2011-11-01,3.793,0.05244173140954511,0.002994794961457714,0.03442845201111305,0.029866956285636626,1.6377374784110537
2011-12-01,3.821,0.007382019509623028,0.006641911846559129,0.03211837576372274,0.07664130741053832,1.649827288428325
2012-01-01,3.733,-0.023030620256477397,0.0009422858652912055,0.03065742064921827,0.00619946091644219,1.6118307426597585
2012-02-01,3.766,0.008840075006697035,0.0036555984950047324,0.029702264602262576,0.03975704030922156,1.6260794473229707
2012-03-01,3.715,-0.0135422198619225,0.005771144226187232,0.027191409029194258,0.06722206262568209,1.6040587219343696
2012-04-01,3.75,0.009421265141319024,0.008615045019946968,0.025442522652746206,0.10456553755522835,1.6191709844559588
2012-05-01,3.8810000000000002,0.03493333333333348,0.010495228296006548,0.02655468555408087,0.12918242653476875,1.6757340241796201
2012-06-01,3.923,0.010821953104869886,0.011930468641788669,0.026018476204552846,0.1487554904831625,1.693868739205527
2012-07-01,3.997,0.018863114963038496,0.013136362677873992,0.025972644493865965,0.16530612244897958,1.7258203799654577
2012-08-01,4.0280000000000005,0.007755816862647036,0.010672865395047934,0.024848164701581146,0.1320966835300732,1.739205526770294
2012-09-01,3.912,-0.028798411122145096,0.004666102542026762,0.024960600453116502,0.053879310344827624,1.689119170984456
2012-10-01,3.878,-0.008691206543967267,0.006366404295546736,0.023075513025007776,0.07602663706992252,1.6744386873920554
2012-11-01,3.81,-0.01753481175863847,0.000535025698198105,0.01882344997626833,0.004481940416556807,1.645077720207254
2012-12-01,3.733,-0.02020997375328082,-0.0017643070737105488,0.01958100996266148,-0.023030620256477397,1.6118307426597585
2013-01-01,3.728,-0.0013394053040449716,4.329417232548649e-05,0.018405263231148706,-0.0013394053040449716,1.609671848013817
2013-02-01,3.708,-0.005364806866952843,-0.0011404459838120033,0.018244152675714703,-0.015400955921402004,1.601036269430052
2013-03-01,3.648,-0.016181229773462813,-0.0013603634764403627,0.018422271581981557,-0.018034993270524824,1.5751295336787567
2013-04-01,3.594,-0.014802631578947456,-0.0033790215364625695,0.01846060248295867,-0.04160000000000008,1.5518134715025906
